Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
TECHNICIEN HOTLINE ,BENYTEC,Marrakech,null,Bac plus 3,Informatique - Développement,"BENYTECH est un acteur majeur de la digitalisation des restaurants. Depuis 2016, nous équipons des milliers de restaurants grâce à nos solutions 360 : bornes de commandes, logiciels d’encaissements, Click&Collect, Data Analyse, etc.Afin de poursuivre notre croissance, nous recherchons un(e) technicien(ne) en tant que technicien(ne) Hotline, vous aurez pour missions principales :- Intervenir en assistance aux utilisateurs- Traiter les demandes de support- Préparation, installation et configuration du matériel informatique- Suivi des comptes utilisateurs- Assurer un soutien technique au service des opérationnels- Adapter et mettre à jour la documentation utilisateur (procédure, manuel utilisateurs, ...)Profil recherchéActuellement étudiant(e) en formation de niveau Bac+2/Bac+3 en Informatique, vous disposez de connaissances de bases en IT et particulièrement en réseaux.Connaissance exigées :● Mise en place d’équipements en réseau (switch, routeurs, etc.)● Connaissances en système d’exploitation (Windows, Ubuntu)● Connaissance en scripting BASH/BATCH● Rigoureux et organisé● Maitrise de la langue française● Expériences en centre d’appelVous maîtrisez l’environnement poste de travail, vous avez le sens du relationnel et du service clients.Informations utiles• Localisation : Marrakech• Contrat :CDI• Niveau de qualification : Technicien Bac +2, Bac +3• Fonction : Informatique - Systèmes/Réseaux• Secteur : Restaurationest à pourvoir dès que possible.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8804320/TECHNICIEN-HOTLINE.html,13-09-2021
Graphiste designer,MY WALL,Casablanca,null,Pas important,Informatique - Webdesign/Infographie,"Société recherche graphiste designer. Si vous avez un esprit créatif et d'initiative alors envoyez nous votre Cv, profil francophile souhaitée.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8613098/Graphiste-designer.html,13-09-2021
BARRISTA SERVEUR,cafe snack,Marrakech,null,Pas important,Cuisinier/Serveur(se)/Femme ménage/Nounou,Nous cherchons pour le compte d'un café un barrista café ayant une expérience minimum d'une année,CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8803548/BARRISTA-SERVEUR.html,12-09-2021
Offre stage de pré-embauche en réseau informatique,GBS,Casablanca,null,Pas important,Informatique - Systèmes/Réseaux,"Société basée sur Casablanca est à la recherche d'un technicien réseau informatique ayant des connaissances en installation et maintenance informatique pour un stage de pré-embauche.
Merci d'envoyer votre cv via marocannonces.com",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8803305/Offre-stage-de-prÃ©-embauche-en-rÃ©seau-informatique.html,11-09-2021
Graphic designer/ Infographiste,Lopty,Fès,null,Bac plus 2,Informatique - Webdesign/Infographie,"Au sein de notre équipe, nous aurons besoin d'un/une infographiste qui assurera notre présence en ligne et dont les principales missions seront : 

•Création de contenus pour pages Instagram et contenu de Publicités en ligne,
•Réalisation de montages vidéo.

Un goût pour le design Une bonne maitrise des outils de création de contenus (Photoshop, AI, et Premiere pro...).

Merci de nous envoyer votre CV ainsi que Portfolio.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802889/Graphic-designer-Infographiste.html,11-09-2021
 Web Developer,Profonde Solution,Marrakech,null,Pas important,Informatique - Développement,"Vous êtes compétent dansle domainedéveloppement web et capable de travailler en équipe, pour réaliser des projets innovants:Qualifications :Maîtrise des technologies Web : PHP(Laravel), Python(Django), JavaScript(svelte),DB(MySQL & Postgresql)Soft Skills: Capacité à organiser et à hiérarchiser le travail.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802741/Web-Developer.html,11-09-2021
INFOGRAPHISTE,AL MISBAH INFORMATIQUE,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Bonjour,Nous sommes à la recherche d'un infographiste avec disponibilité immédiate.Profil:- Photoshop- Illustrator- Création de toutes sortes de publicité: logo, flyer, catalogue, bannières web, etc.POSTE BASE A HAY AL ZHAR BERNOUSSI CASABLANCA.Cadre de travail:Vous allez être encadré par des personnes compétentes, agréables, à l'américaineProcédure de recrutement:Parce que nous avons plusieurs critères de sélections, et parce que nous ne recrutons que les personnes compétentes, voici notre charte de recrutement:- Période de Test d'adaptation -durée [1 semaine] - rémunération: Aucune.- Période de Test -durée [2 mois] - rémunération: 1000 DH / mois.- Période près-embauche - durée [4 mois] - rémunération: 2000 DH / mois.- Embauche contrat CDI avec avantages sociaux et salaire à négocier.NOMBRE POSTES DISPONIBLES 1NE POSTULEZ SI VOUS N'ACCEPTER PAS NOS CONDITIONS, OU SI VOUS N'AVEZ PAS LE PROFIL NECESSAIRE.Merci et bon courage",CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802711/INFOGRAPHISTE.html,11-09-2021
Stage Rémunéré Commerciale / Assistante Marketing,Technopek,Agadir,null,Niveau Bac,Commercial IT/Agence Com,"TechnoPek spécialisée dans l'activité digitale et informatique, recherche pour son siège social des commerciaux pour un stage.Tâches : Sous la responsabilité du chef de service, vous vous occuperez de la réalisation des projets en équipe tel que la prospection de nouveaux clientsProfil souhaité : Titulaire d'un Bac+3, avec une expérience professionnelle datant d'au moins 6 mois dans un poste similaire.Si vous avez une expérience longue durée dans le domaine commerciale, vous aurez 2 semaines de test.Votre aisance relationnelle, votre dynamisme et votre polyvalence vous permettront d'être rapidement autonome.les principales missions :- commercialisation et présentation d’un projet startup pour une clientèle ciblée.- prospection telephonique- la coordination avec les différents acteurs (agence de communication, fournisseurs, collaborateurs)- la collaboration dans la création des supports de communication- la réalisation des actions marketing et suivi du budget- le reporting commercialProfil rechercherPrésentable et organisé avec une excellente maîtrise de la communication FR EN AR.Rémunération en fonction des résultats.Poste basé à Agadir, Hay SalamMerci de joindre votre CV, si vous souhaitez être contacter",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802632/Stage-RÃ©munÃ©rÃ©-Commerciale-Assistante-Marketing.html,11-09-2021
Stage pré-embauche Web designer,Technopek,Agadir,null,Bac plus 2,Commercial IT/Agence Com,"TechnoPek spécialisée dans l'activité digitale et informatique, recherche pour son siège social un webdesigner pour un stage pré-embauche.Intégré(e) à l’équipe marketing, vous participerez au développement de plusieurs axes:Amélioration de la charte graphiqueGestion globale de l'identité graphique de l’agence ainsi que ses clientsCréation et réalisation de visuels pour les réseaux sociaux et les sites webProduire et améliorer les différents contenus visuels et templates existantCréation et mise en page d’outils de communication adaptés : emails, newsletter...Création graphique sur certaines lignes de produits et servicesRéalisation de montages vidéoPROFIL RECHERCHÉBac+2 Graphisme / Webdesign / Communication visuelleUne première expérience significative dans le domaine du graphisme est un plusMaîtrise des logiciels et outils informatiques graphistes (Photoshop, Illustrator, InDesign, etc)Maîtrise des logiciels de montage vidéoRigueur, autonomie, créatif et force de propositionLa maîtrise de l'UX design est un plus",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802627/Stage-prÃ©-embauche-Web-designer.html,11-09-2021
INFORMATICIEN,PLATINOVA,Casablanca,null,Bac plus 3,Informatique - Systèmes d'Information,"Nous recrutons un informaticien spécialisé en réseaux et systèmes informatiques avec des connaissances en SQL Server, outils d'informatique:
-	Administration et maintenance du SI (ERP)
-	Gestion de la sécurité informatique et du parc informatique
-	Gestion des sauvegardes périodiques et des travaux de restauration des données 
-	Gestion des projets informatiques administratifs et techniques
-	Brancher et installer le matériel informatique, les périphériques et les dispositifs
-	Traiter et suivre les incidents techniques (informatiques et téléphoniques)
-	Installer et mettre à jour les logiciels et programmes informatiques 
-	Surveiller le bon fonctionnement des systèmes informatiques et Intervenir en cas de dysfonctionnement matériel et logiciel
-	Diagnostiquer les interventions nécessaires pour optimiser l'infrastructure informatique
-	Installer et maintenir les systèmes d'exploitation et les postes Tel IP
Profil demandé : bac+3 en système réseaux informatique, et une expérience 2 ans (des connaissances en SAGE seront un atout)
Merci de nous faire parvenir vos candidatures via ce site",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802583/INFORMATICIEN.html,11-09-2021
Commercial IT,YAN SOFT,Casablanca,null,Bac plus 5,Commercial IT/Agence Com,"YAN SOFT est une agence de communication interactive spécialisée dans la création des sites web et applications mobile et ERP.Dans le cadre de notre développement, nous souhaitons agrandir notre équipe informatique au sein de notre agence basée à Casablanca.PosteNous recherchons un commercial IT qui aura comme mission les tâches ci-dessous.- Commercialisation de notre plateforme web- Prospection des nouveaux clients- Participation à l'élaboration des plans commerciaux",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802159/Commercial-IT.html,11-09-2021
Développeur Web,YHC,Casablanca,null,Bac plus 2,Informatique - Développement Hardware,"Société basée sur Casablanca cherche un développeur pour des missions:
Développement Web App
Qui maîtrise parfaitement le langage PHP ( + framework Cake ou Laravel )",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802417/DÃ©veloppeur-Web.html,10-09-2021
informaticienne programmeur de bases de donnée,gastro,Marrakech,null,Bac plus 2,Informatique - Systèmes d'Information,"pour notre société en cherche une informaticienne programmeur de bases de donnée 
merci de nous envoyer votre CV avec photo",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802199/informaticienne-programmeur-de-bases-de-donnÃ©e.html,10-09-2021
Offre stage développeur informatique,Km Innovation,Tanger,null,Bac plus 4,Informatique - Développement,"Vous aurez – la formalisation des besoins fonctionnels et l’analyse des écarts
– le paramétrage de la solution
– le développement de modules
– la préparation et la réalisation de tests fonctionnels
– la prise en charge d’opérations de support et de maintenance
Une formation à nos techniques et outils est assurée dès l’arrivée dans l’entreprise.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802216/Offre-stage-dÃ©veloppeur-informatique.html,10-09-2021
Développeur Informatique,Km Innovation,Tanger,null,Bac plus 4,Informatique - Développement,"Notre société cherche des développeurs passionnés par le développement ayant une bonne maîtrise de l'anglais afin de pouvoir lire la documentation.
Vous serez supervisé par un expert qui vous fera progressé à condition d'être motivé à relever des défis.
Si vous avez une expérience en ERP, cela sera un grand plus.
Analyse des besoins, choisir des solutions techniques, participer au développement fonctionnel et ainsi qu'à l'analyse.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802208/DÃ©veloppeur-Informatique.html,10-09-2021
Responsable informatique / bac+5 en développement informatique,confidentiel,Casablanca,null,Bac plus 5,Informatique - Développement,"De formation Bac+5 en développement informatique, avec une expérience d’une année minimum.Les principales missions sont :•	Administration et maintenance du SI ;•Gestion de la sécurité informatique et du parc informatique ;•Gestion des sauvegardes périodiques et des travaux de restauration des données ;•Gestion des projets informatiques administratifs et techniques ;•Application des procédures informatiques ;",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802046/Responsable-informatique-bac5-en-dÃ©veloppement-informatique.html,10-09-2021
Technicien production/Infographiste machiniste,YES EQUIPEMENT,Salé,null,Bac plus 2,Informatique - Webdesign/Infographie,"YES EQUIPEMENT, société basée à proximité de Sala Al Jadida et spécialisée dans l’importation de matériels didactiques et sportifs recrute :Profil recherché : Technicien production/Infographiste machinisteFormation : bac+2/3 en infographieExpérience : minimum un an dans un poste similaireQualité : Dynamique, Motivé, capacité d'adaptation et force de propositionUne parfaite maitrise des logiciels de traitement et de création de l’image (adobe, photoshop, illustrateur)Un bon niveau en français à l’écrit comme à l’oral",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802013/Technicien-productionInfographiste-machiniste.html,10-09-2021
Profile C++ / C# Systèmes embarqués,GEO4NET,Casablanca,null,Bac plus 3,Informatique - Développement Hardware,"GEO4NET Conçoit, édite et commercialise une solution de geolocalisation clé en main adaptée à chaque métier itinérant soumis à des contraintes de temps et d’organisation. Notre structure a développé depuis 2008 une offre de geomanagement, qui se distingue par son adaptation aux spécificités des métiers de ses clients et son approche innovante. La solution proposée inclut ainsi des indicateurs permettant de comprendre, d’analyser et de piloter en temps réel les activités des itinérants.Stage pré-embaucheProfil recherché:Diplômé d'un Bac +3 ou +5 en système embarqué avec une expérience sur les technologies C++ / C# et un projet de géolocalisation",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795636/Profile-C-C-SystÃ¨mes-embarquÃ©s.html,10-09-2021
