Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
INFORMATICIEN,PLATINOVA,Casablanca,null,Bac plus 3,Informatique - Systèmes d'Information,"Nous recrutons un informaticien spécialisé en réseaux et systèmes informatiques avec des connaissances en SQL Server, outils d'informatique:
-	Administration et maintenance du SI (ERP)
-	Gestion de la sécurité informatique et du parc informatique
-	Gestion des sauvegardes périodiques et des travaux de restauration des données 
-	Gestion des projets informatiques administratifs et techniques
-	Brancher et installer le matériel informatique, les périphériques et les dispositifs
-	Traiter et suivre les incidents techniques (informatiques et téléphoniques)
-	Installer et mettre à jour les logiciels et programmes informatiques 
-	Surveiller le bon fonctionnement des systèmes informatiques et Intervenir en cas de dysfonctionnement matériel et logiciel
-	Diagnostiquer les interventions nécessaires pour optimiser l'infrastructure informatique
-	Installer et maintenir les systèmes d'exploitation et les postes Tel IP
Profil demandé : bac+3 en système réseaux informatique, et une expérience 2 ans (des connaissances en SAGE seront un atout)
Merci de nous faire parvenir vos candidatures via ce site",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802583/INFORMATICIEN.html,11-09-2021
Commercial IT,YAN SOFT,Casablanca,null,Bac plus 5,Commercial IT/Agence Com,"YAN SOFT est une agence de communication interactive spécialisée dans la création des sites web et applications mobile et ERP.Dans le cadre de notre développement, nous souhaitons agrandir notre équipe informatique au sein de notre agence basée à Casablanca.PosteNous recherchons un commercial IT qui aura comme mission les tâches ci-dessous.- Commercialisation de notre plateforme web- Prospection des nouveaux clients- Participation à l'élaboration des plans commerciaux",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802159/Commercial-IT.html,11-09-2021
Développeur Web,YHC,Casablanca,null,Bac plus 2,Informatique - Développement Hardware,"Société basée sur Casablanca cherche un développeur pour des missions:
Développement Web App
Qui maîtrise parfaitement le langage PHP ( + framework Cake ou Laravel )",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802417/DÃ©veloppeur-Web.html,10-09-2021
informaticienne programmeur de bases de donnée,gastro,Marrakech,null,Bac plus 2,Informatique - Systèmes d'Information,"pour notre société en cherche une informaticienne programmeur de bases de donnée 
merci de nous envoyer votre CV avec photo",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802199/informaticienne-programmeur-de-bases-de-donnÃ©e.html,10-09-2021
Offre stage développeur informatique,Km Innovation,Tanger,null,Bac plus 4,Informatique - Développement,"Vous aurez – la formalisation des besoins fonctionnels et l’analyse des écarts
– le paramétrage de la solution
– le développement de modules
– la préparation et la réalisation de tests fonctionnels
– la prise en charge d’opérations de support et de maintenance
Une formation à nos techniques et outils est assurée dès l’arrivée dans l’entreprise.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802216/Offre-stage-dÃ©veloppeur-informatique.html,10-09-2021
Développeur Informatique,Km Innovation,Tanger,null,Bac plus 4,Informatique - Développement,"Notre société cherche des développeurs passionnés par le développement ayant une bonne maîtrise de l'anglais afin de pouvoir lire la documentation.
Vous serez supervisé par un expert qui vous fera progressé à condition d'être motivé à relever des défis.
Si vous avez une expérience en ERP, cela sera un grand plus.
Analyse des besoins, choisir des solutions techniques, participer au développement fonctionnel et ainsi qu'à l'analyse.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802208/DÃ©veloppeur-Informatique.html,10-09-2021
Responsable informatique / bac+5 en développement informatique,confidentiel,Casablanca,null,Bac plus 5,Informatique - Développement,"De formation Bac+5 en développement informatique, avec une expérience d’une année minimum.Les principales missions sont :•	Administration et maintenance du SI ;•Gestion de la sécurité informatique et du parc informatique ;•Gestion des sauvegardes périodiques et des travaux de restauration des données ;•Gestion des projets informatiques administratifs et techniques ;•Application des procédures informatiques ;",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802046/Responsable-informatique-bac5-en-dÃ©veloppement-informatique.html,10-09-2021
Technicien production/Infographiste machiniste,YES EQUIPEMENT,Salé,null,Bac plus 2,Informatique - Webdesign/Infographie,"YES EQUIPEMENT, société basée à proximité de Sala Al Jadida et spécialisée dans l’importation de matériels didactiques et sportifs recrute :Profil recherché : Technicien production/Infographiste machinisteFormation : bac+2/3 en infographieExpérience : minimum un an dans un poste similaireQualité : Dynamique, Motivé, capacité d'adaptation et force de propositionUne parfaite maitrise des logiciels de traitement et de création de l’image (adobe, photoshop, illustrateur)Un bon niveau en français à l’écrit comme à l’oral",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8802013/Technicien-productionInfographiste-machiniste.html,10-09-2021
Profile C++ / C# Systèmes embarqués,GEO4NET,Casablanca,null,Bac plus 3,Informatique - Développement Hardware,"GEO4NET Conçoit, édite et commercialise une solution de geolocalisation clé en main adaptée à chaque métier itinérant soumis à des contraintes de temps et d’organisation. Notre structure a développé depuis 2008 une offre de geomanagement, qui se distingue par son adaptation aux spécificités des métiers de ses clients et son approche innovante. La solution proposée inclut ainsi des indicateurs permettant de comprendre, d’analyser et de piloter en temps réel les activités des itinérants.Stage pré-embaucheProfil recherché:Diplômé d'un Bac +3 ou +5 en système embarqué avec une expérience sur les technologies C++ / C# et un projet de géolocalisation",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795636/Profile-C-C-SystÃ¨mes-embarquÃ©s.html,10-09-2021
Formateur développement web et web mobile ,SIMPLON MAROC,Tout le Maroc,null,Bac plus 2,Informatique - Développement,"YouCode recherche un Formateur en développement Web pour une prise de poste<br>immédiate à Youssoufia. Rattaché(e) au Directeur de l’école, sa mission consiste àformer au métier de développeur web et à accompagner les apprenants dans la<br>réalisation de leurs projets au quotidien. Le formateur est le garant du bon déroulementde la formation et de la progression pédagogique, il/elle sera donc amené(e) à :<br>Participer au recrutement des apprenants ;Animer des séances de formation collective ;<br>Evaluer la progression des apprentissages ;Identifier les difficultés individuelles d’apprentissage et y remédier ;<br>Assurer le relais avec les experts techniques et autres intervenants dans la formation ;Accompagner les apprenants dans leurs démarches pour l’atteinte du niveau de<br>qualification ambitionné ;Favoriser les rencontres des apprenants avec la communauté des développeurs (meet<br>ups, participation aux évènements locaux et régionaux, etc.) ;Suivre et accompagner la promotion dans ses activités quotidiennes : activités de<br>learning by teaching, ateliers, rencontres, etc. ;Contribuer à alimenter le Github des formateurs du partenaire pédagogique à destination<br>des apprenants",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8759444/Formateur-dÃ©veloppement-web-et-web-mobile.html,10-09-2021
Informaticien,Société Pharma,Casablanca,null,Bac plus 4,Informatique - Systèmes/Réseaux,"Grande Sté cherche un informaticien, Il va gérer le parc informatique de A à Z.
Avoir des connaissances en SQL/programmation et parler anglais sera un atout.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8801234/Informaticien.html,10-09-2021
Graphic Designer/video editor,One Ads Marketing,Fès,null,Pas important,Informatique - Webdesign/Infographie,"One Ads Marketing est une agence spécialisée dans le Marketing Digital située à Fès

Poste:
Dans le cadre du renforcement de notre équipe, nous recherchons avant tout des personnalités, des passionnées !
Vous intégrez une équipe de graphistes designers déjà expérimentés . Les tâches que vous réaliserez seront les suivantes:
conception des vidéos, motion graphics, 2D, 3D, photos slide show, review editing, simple cutting.

Compétences:
maitriser after effect & premier pro
une expérience d'au moins deux ans serait souhaitable
Avoir une expérience en montage de Vidéos ads serait un atout",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800770/Graphic-Designervideo-editor.html,09-09-2021
Offre stage pré-embauche consultant it,nton.com ADVISORY,Casablanca,null,Bac plus 2,Informatique - Systèmes/Réseaux,"Nous cherchons pour renforcer nos équipes ITO, un profil bac+2 en réseau informatique sur Casablanca, pour un stage de pré-embauche.Si l'offre convient à votre profil, veuillez nous communiquer votre candidature",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800754/Offre-stage-prÃ©-embauche-consultant-it.html,09-09-2021
Webmaster/ developpeur web,Comité National Olympique Marocain,Rabat,null,Bac plus 4,Informatique - Développement,"Le Comité National Olympique Marocain est une association de droit privé marocain à but non lucratif fondée en 1959. Il est doté de la personnalité morale et reconnu d’utilité publique. Il a pour missions de développer, promouvoir et protéger le Mouvement olympique dans l’ensemble du territoire.MISSIONS EXERCEES :•	Conception, développement et gestion du site Internet du CNOM.•	Gestion et développement des solutions informatiques internes•	Intégration des éléments multimédia•	Gestion et amélioration du référencement du site web•	Mise à jour et archivage des informations•	Relation avec les agences spécialisées•	Gestion du parc informatique de CNOM.•	Gestion et amélioration de la plateforme du suivi des athlètes.•	Assure la relation avec les hébergeurs, comptes utilisateurs, renouvellement des contrats, et suivi des paramétrages des redirections et noms de domaine.CONDITIONS REQUISES :•	Une formation Bac+4/5 en Informatique•	Développement des sites Internet via Drupal•	Maîtrise du PHP/SQL, JavaScript, JQuery, Bootstrap et HTML/CSS•	Utilisation de Photoshop, Illustrator, After Effect et Adobe Flash •	Être sensible au design et à l'expérience utilisateur•	Maitrise des techniques en SEO et SEA •	Connaissances des réseaux informatiques, bureautiques et installation des logiciels•	La connaissance du monde du sport et olympisme est un plusInfos pratiques & Contact :Lieu : Complexe Sportif Moulay Abdellah RabatModalités de candidature : Présélection sur dossier et sélection sur test et entretienLes candidatures doivent etre envoyées viaLa date limite d’envoi des candidatures : 30/09/2021",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800601/Webmaster-developpeur-web.html,09-09-2021
Responsable administratif & financier,SUPDATA,Casablanca,null,Bac plus 5,Comptabilite/Gestion/Audit/Finance,"La société SUPDATA est à la recherche d'un responsable administratif financier pour le suivi de notre système comptable :

Le candidat doit :

- Avoir une expérience dans le domaine de finance et être capable de préparer les états financier  .

- Maitrise de la langue Anglaise

- Expérience minimum de 5 ans.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800259/Responsable-administratif-et-financier.html,09-09-2021
INFOGRAPHISTE DESIGNER,4 000 - 6 000 DH,Casablanca,null,null,Informatique - Webdesign/Infographie,"Nous cherchons un infographiste Designer en CDI, pour rejoindre notre Sart UP spécialisé dans l'impression digitale sur textile.
Poste clé dans l'équipe, vous serez en charge de:- La création de motifs et design graphique- La responsabilité et le contrôle de la machine d'impression digitale- La création de contenu pour la publication sur les réseaux sociaux
Vous êtes jeune, ambitieux et responsable. Vous maitrisez parfaitement la suite Adobe (photoshop, indesign, illustrator). Vous avez un don pour le dessin.
SI vous êtes intéressé, merci de nous envoyer un mail avec votre cv ET un portfolio avec vos réalisations graphiques.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800241/INFOGRAPHISTE-DESIGNER.html,09-09-2021
Ingénieur Test et validation,Multinationale,Casablanca,null,Bac plus 5,Informatique - Développement Hardware,"Bonjour , 

Pour le compte d'une sté sur Casablanca , nous sommes à la rechercher de plusieurs Ingénieur Test et validation .

Vous aurez comme principales missions ce qui suit : 
Concevoir les cas de tests fonctionnels et/ou automatisés,
• Estimer les efforts de test,
• Mettre à jour l'outil de gestion de référentiel de tests et le plan de recette,
• Exécution des tests,
• Réaliser les tests fonctionnels des produits réalisés par l'équipe de
développement,
• Réaliser les tests fonctionnels de non-régression des produits à livrer,
• Livrer à intervalles réguliers des rapports décrivant les anomalies trouvées dans
les produits testés.

le poste est basé sur Casablanca",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8800189/IngÃ©nieur-Test-et-validation.html,09-09-2021
